04/21/17,WAS,L,3-4,Tanner,Roark,(R),Matt,Harvey,(R),L,-117,P,7,-
04/20/17,PHI,L,4-6,Aaron,Nola,(R),Noah,Syndergaard,(R),L,-178,O,6.5,109
04/19/17,PHI,W,5-4,Vince,Velasquez,(R),Robert,Gsellman,(R),W,-136,O,7.5,112
04/18/17,PHI,L,2-6,Zach,Eflin,(R),Zack,Wheeler,(R),L,-190,O,7.5,-109
04/16/17,@MIA,L,2-4,Matt,Harvey,(R),Dan,Straily,(R),L,-106,U,8.5,-112
04/15/17,@MIA,L,4-5,Jacob,deGrom,(R),Adam,Conley,(L),L,-120,O,7.5,102
04/14/17,@MIA,L,2-3,Noah,Syndergaard,(R),Edinson,Volquez,(R),L,-155,U,7.5,-117
04/13/17,@MIA,W,9-8,Robert,Gsellman,(R),Wei-Yin,Chen,(L),W,119,O,8,105
04/12/17,@PHI,W,5-4,Zack,Wheeler,(R),Vince,Velasquez,(R),W,108,O,8,-108
04/11/17,@PHI,W,14-4,Matt,Harvey,(R),Clay,Buchholz,(R),W,-142,O,9,-115
04/10/17,@PHI,W,4-3,Jacob,deGrom,(R),Jerad,Eickhoff,(R),W,-142,U,8,-102
04/09/17,MIA,W,5-2,Edinson,Volquez,(R),Noah,Syndergaard,(R),W,-182,P,7,-
04/08/17,MIA,L,1-8,Adam,Conley,(L),Robert,Gsellman,(R),L,-117,O,8,-111
04/07/17,MIA,L,2-7,Wei-Yin,Chen,(L),Zack,Wheeler,(R),L,104,O,7.5,112
04/06/17,ATL,W,6-2,Jaime,Garcia,(L),Matt,Harvey,(R),W,-148,O,7,-123
04/05/17,ATL,L,1-3,Bartolo,Colon,(R),Jacob,deGrom,(R),L,-200,U,7,110
04/03/17,ATL,W,6-0,Julio,Teheran,(R),Noah,Syndergaard,(R),W,-175,U,7,106
