06/05/17,MIA,W,3-1,Dan,Straily,(R),Eddie,Butler,(R),W,-114,U,8,-105
06/04/17,STL,W,7-6,Michael,Wacha,(R),Kyle,Hendricks,(R),W,-174,O,8.5,-110
06/03/17,STL,W,5-3,Mike,Leake,(R),Jon,Lester,(L),W,-148,U,9,-111
06/02/17,STL,W,3-2,Lance,Lynn,(R),John,Lackey,(R),W,-182,U,9,-105
05/31/17,@SD,L,1-2,Jake,Arrieta,(R),Luis,Perdomo,(R),L,-215,U,7.5,105
05/30/17,@SD,L,2-6,Eddie,Butler,(R),Dinelson,Lamet,(R),L,-141,U,8.5,-103
05/29/17,@SD,L,2-5,Kyle,Hendricks,(R),Jarred,Cosart,(R),L,-213,U,8.5,102
05/28/17,@LAD,L,4-9,Jon,Lester,(L),Clayton,Kershaw,(L),L,143,O,6.5,-113
05/27/17,@LAD,L,0-5,John,Lackey,(R),Brandon,McCarthy,(R),L,107,U,7.5,-105
05/26/17,@LAD,L,0-4,Jake,Arrieta,(R),Alex,Wood,(L),L,119,U,7,-117
05/25/17,SF,W,5-1,Jeff,Samardzija,(R),Eddie,Butler,(R),W,-114,U,7.5,109
05/24/17,SF,W,5-4,Matt,Moore,(L),Kyle,Hendricks,(R),W,-177,O,7,-107
05/23/17,SF,W,4-1,Johnny,Cueto,(R),Jon,Lester,(L),W,-164,U,7,100
05/22/17,SF,L,4-6,Ty,Blach,(L),John,Lackey,(R),L,-215,P,10,-
05/21/17,MIL,W,13-6,Chase,Anderson,(R),Jake,Arrieta,(R),W,-208,O,10.5,106
05/19/17,MIL,L,3-6,Paolo,Espino,(R),Eddie,Butler,(R),L,-168,O,7.5,105
05/18/17,CIN,W,9-5,Amir,Garrett,(L),Jon,Lester,(L),W,-208,O,10.5,-110
05/17/17,CIN,W,7-5,Scott,Feldman,(R),Kyle,Hendricks,(R),W,-187,O,11,-106
05/16/17,CIN,W,9-5,Bronson,Arroyo,(R),John,Lackey,(R),W,-190,O,11,-105
05/14/17,@STL,L,0-5,Jake,Arrieta,(R),Adam,Wainwright,(R),L,-115,U,8.5,100
05/13/17,@STL,L,3-5,Jon,Lester,(L),Carlos,Martinez,(R),L,110,O,7.5,-107
05/12/17,@STL,W,3-2,Eddie,Butler,(R),Mike,Leake,(R),W,131,U,8.5,-106
05/10/17,@COL,L,0-3,Kyle,Hendricks,(R),German,Marquez,(R),L,-125,U,10,-118
05/09/17,@COL,W,8-1,John,Lackey,(R),Kyle,Freeland,(L),W,-141,U,10.5,102
05/09/17,@COL,L,4-10,Jake,Arrieta,(R),Antonio,Senzatela,(R),L,-145,O,10.5,-121
05/07/17,NYY,L,4-5,Luis,Severino,(R),Jon,Lester,(L),L,-127,O,7,106
05/06/17,NYY,L,6-11,Jordan,Montgomery,(L),Brett,Anderson,(L),L,-125,O,7.5,-115
05/05/17,NYY,L,2-3,Michael,Pineda,(R),Kyle,Hendricks,(R),L,-131,U,6.5,109
05/04/17,PHI,W,5-4,Zach,Eflin,(R),John,Lackey,(R),W,-190,O,6.5,-127
05/03/17,PHI,W,5-4,Jerad,Eickhoff,(R),Jake,Arrieta,(R),W,-237,O,6.5,-125
05/02/17,PHI,W,8-3,Jeremy,Hellickson,(R),Jon,Lester,(L),W,-218,O,7.5,116
05/01/17,PHI,L,2-10,Vince,Velasquez,(R),Brett,Anderson,(L),L,-163,O,10.5,111
04/30/17,@BOS,L,2-6,Kyle,Hendricks,(R),Eduardo,Rodriguez,(L),L,106,U,8.5,-110
04/29/17,@BOS,W,7-4,John,Lackey,(R),Steven,Wright,(R),W,-110,O,10.5,-109
04/28/17,@BOS,L,4-5,Jake,Arrieta,(R),Drew,Pomeranz,(L),L,-104,O,8.5,-114
04/26/17,@PIT,L,5-6,Jon,Lester,(L),Tyler,Glasnow,(R),L,-148,O,8,-118
04/25/17,@PIT,W,1-0,Kyle,Hendricks,(R),Gerrit,Cole,(R),W,-124,U,7.5,-113
04/24/17,@PIT,W,14-3,Brett,Anderson,(L),Chad,Kuhl,(R),W,-139,O,8,-103
04/23/17,@CIN,L,5-7,John,Lackey,(R),Bronson,Arroyo,(R),L,-174,O,9,-120
04/22/17,@CIN,W,12-8,Jake,Arrieta,(R),Cody,Reed,(L),W,-180,O,7.5,-102
04/21/17,@CIN,W,6-5,Jon,Lester,(L),Tim,Adleman,(R),W,-170,O,8.5,125
04/19/17,MIL,W,7-4,Tommy,Milone,(L),Kyle,Hendricks,(R),W,-200,O,7,114
04/18/17,MIL,W,9-7,Jimmy,Nelson,(R),Brett,Anderson,(L),W,-180,O,9,102
04/17/17,MIL,L,3-6,Chase,Anderson,(R),John,Lackey,(R),L,-194,O,6.5,-107
04/16/17,PIT,L,1-6,Jameson,Taillon,(R),Jon,Lester,(L),L,-165,U,8,102
04/15/17,PIT,L,7-8,Tyler,Glasnow,(R),Jake,Arrieta,(R),L,-246,O,10,-122
04/14/17,PIT,L,2-4,Gerrit,Cole,(R),Kyle,Hendricks,(R),L,-162,U,7,-109
04/13/17,LAD,W,4-0,Hyun-Jin,Ryu,(L),Brett,Anderson,(L),W,-120,U,7,-105
04/12/17,LAD,L,0-2,Brandon,McCarthy,(R),John,Lackey,(R),L,-125,U,7,-109
04/10/17,LAD,W,3-2,Alex,Wood,(L),Jon,Lester,(L),W,-152,U,7.5,-116
04/09/17,@MIL,W,7-4,Jake,Arrieta,(R),Zach,Davies,(R),W,-170,O,8,-114
04/08/17,@MIL,W,11-6,Kyle,Hendricks,(R),Tommy,Milone,(L),W,-236,O,9,-120
04/07/17,@MIL,L,1-2,Brett,Anderson,(L),Jimmy,Nelson,(R),L,-180,U,9,104
04/06/17,@STL,W,6-4,John,Lackey,(R),Lance,Lynn,(R),W,-122,O,7.5,-111
04/04/17,@STL,W,2-1,Jake,Arrieta,(R),Adam,Wainwright,(R),W,-141,U,7,-102
04/02/17,@STL,L,3-4,Jon,Lester,(L),Carlos,Martinez,(R),L,-125,P,7,-
