06/03/17,ARI,W,3-0,Randall,Delgado,(R),Edinson,Volquez,(R),W,-140,U,8.5,-111
06/02/17,ARI,W,7-5,Patrick,Corbin,(L),Jose,Urena,(R),W,-115,O,8.5,-105
06/01/17,ARI,L,2-3,Zack,Greinke,(R),Jeff,Locke,(L),L,107,U,8,-106
05/31/17,PHI,W,10-2,Aaron,Nola,(R),Dan,Straily,(R),W,-115,O,7.5,104
05/30/17,PHI,W,7-2,Vince,Velasquez,(R),Justin,Nicolino,(L),W,-120,O,8.5,-109
05/29/17,PHI,W,4-1,Jeremy,Hellickson,(R),Edinson,Volquez,(R),W,-159,U,9,115
05/28/17,LAA,W,9-2,Matt,Shoemaker,(R),Jose,Urena,(R),W,102,O,8.5,-126
05/27/17,LAA,L,2-5,JC,Ramirez,(R),Vance,Worley,(R),L,104,U,9,-121
05/26/17,LAA,W,8-5,Jesse,Chavez,(R),Dan,Straily,(R),W,-128,O,8,-117
05/24/17,@OAK,L,1-4,Edinson,Volquez,(R),Sonny,Gray,(R),L,129,U,9,-115
05/23/17,@OAK,W,11-9,Jose,Urena,(R),Jesse,Hahn,(R),W,113,O,9,102
05/21/17,@LAD,L,3-6,Vance,Worley,(R),Brandon,McCarthy,(R),L,170,P,9,-
05/20/17,@LAD,W,10-6,Dan,Straily,(R),Julio,Urias,(L),W,154,O,8,-119
05/19/17,@LAD,L,2-7,Justin,Nicolino,(L),Alex,Wood,(L),L,208,O,8,-100
05/18/17,@LAD,L,2-7,Edinson,Volquez,(R),Hyun-Jin,Ryu,(L),L,179,O,8,-121
05/17/17,HOU,L,0-3,Lance,McCullers,(R),Jose,Urena,(R),L,138,U,8,-113
05/16/17,HOU,L,2-12,Dallas,Keuchel,(L),Tom,Koehler,(R),L,149,O,7.5,-113
05/15/17,HOU,L,2-7,Joe,Musgrove,(R),Dan,Straily,(R),L,-105,O,8.5,-115
05/14/17,ATL,W,3-1,R.A.,Dickey,(R),Justin,Nicolino,(L),W,-131,U,9,109
05/13/17,ATL,L,1-3,Julio,Teheran,(R),Edinson,Volquez,(R),L,-125,U,9,102
05/12/17,ATL,L,4-8,Mike,Foltynewicz,(R),Jose,Urena,(R),L,-122,O,9,104
05/10/17,STL,L,5-7,Lance,Lynn,(R),Tom,Koehler,(R),L,-114,O,9,104
05/09/17,STL,L,5-6,Adam,Wainwright,(R),Dan,Straily,(R),L,-113,O,8.5,102
05/08/17,STL,L,4-9,Carlos,Martinez,(R),Adam,Conley,(L),L,104,O,8,-119
05/07/17,@NYM,W,7-0,Jose,Urena,(R),Adam,Wilk,(L),W,113,U,8.5,-101
