05/24/17,PIT,L,5-12,Trevor,Williams,(R),Julio,Teheran,(R),L,-141,O,8.5,-117
05/23/17,PIT,W,6-5,Tyler,Glasnow,(R),R.A.,Dickey,(R),W,-104,O,9.5,103
05/22/17,PIT,W,5-2,Gerrit,Cole,(R),Mike,Foltynewicz,(R),W,114,U,8.5,-112
05/21/17,WAS,L,2-3,Stephen,Strasburg,(R),Jaime,Garcia,(L),L,170,U,8.5,108
05/20/17,WAS,W,5-2,Max,Scherzer,(R),Bartolo,Colon,(R),W,199,U,9,-115
05/19/17,WAS,W,7-4,Gio,Gonzalez,(L),R.A.,Dickey,(R),W,154,O,9.5,-118
05/18/17,TOR,L,0-9,Marcus,Stroman,(R),Julio,Teheran,(R),L,104,O,8,102
05/17/17,TOR,W,8-4,Joe,Biagini,(R),Mike,Foltynewicz,(R),W,-113,O,8.5,-102
05/16/17,@TOR,W,9-5,Jaime,Garcia,(L),Marco,Estrada,(R),W,123,O,8.5,103
05/15/17,@TOR,W,10-6,Bartolo,Colon,(R),Mike,Bolsinger,(R),W,120,O,9,-113
05/14/17,@MIA,L,1-3,R.A.,Dickey,(R),Justin,Nicolino,(L),L,121,U,9,109
05/13/17,@MIA,W,3-1,Julio,Teheran,(R),Edinson,Volquez,(R),W,115,U,9,102
05/12/17,@MIA,W,8-4,Mike,Foltynewicz,(R),Jose,Urena,(R),W,113,O,9,104
05/10/17,@HOU,L,2-4,Jaime,Garcia,(L),Joe,Musgrove,(R),L,182,U,9,-105
05/09/17,@HOU,L,3-8,Bartolo,Colon,(R),Charlie,Morton,(R),L,173,O,8.5,-111
05/07/17,STL,L,4-6,Michael,Wacha,(R),R.A.,Dickey,(R),L,101,O,9,-114
05/06/17,STL,L,3-5,Mike,Leake,(R),Julio,Teheran,(R),L,-119,U,8.5,-104
05/05/17,STL,L,0-10,Lance,Lynn,(R),Mike,Foltynewicz,(R),L,-113,O,8.5,102
05/03/17,NYM,L,5-16,Jacob,deGrom,(R),Bartolo,Colon,(R),L,123,O,8.5,106
05/02/17,NYM,W,9-7,Matt,Harvey,(R),R.A.,Dickey,(R),W,102,O,8.5,-115
05/01/17,NYM,L,5-7,Robert,Gsellman,(R),Julio,Teheran,(R),L,-108,O,8.5,-116
04/30/17,@MIL,L,3-4,Mike,Foltynewicz,(R),Matt,Garza,(R),L,-102,U,9,100
04/29/17,@MIL,W,11-3,Jaime,Garcia,(L),Jimmy,Nelson,(R),W,105,O,9,-107
04/28/17,@MIL,W,10-8,Bartolo,Colon,(R),Chase,Anderson,(R),W,123,O,8.5,-105
04/27/17,@NYM,W,7-5,R.A.,Dickey,(R),Matt,Harvey,(R),W,147,O,7.5,-112
04/26/17,@NYM,W,8-2,Julio,Teheran,(R),Robert,Gsellman,(R),W,130,O,7,-130
04/23/17,@PHI,L,2-5,Mike,Foltynewicz,(R),Zach,Eflin,(R),L,-100,U,8.5,-100
04/22/17,@PHI,L,3-4,Jaime,Garcia,(L),Jerad,Eickhoff,(R),L,107,U,7.5,-113
04/21/17,@PHI,L,3-4,Bartolo,Colon,(R),Jeremy,Hellickson,(R),L,-106,U,8,-116
04/20/17,WAS,L,2-3,Stephen,Strasburg,(R),R.A.,Dickey,(R),L,141,U,8,-114
04/19/17,WAS,L,4-14,Joe,Ross,(R),Julio,Teheran,(R),L,102,O,8,-114
04/18/17,WAS,L,1-3,Max,Scherzer,(R),Mike,Foltynewicz,(R),L,168,U,8,-116
04/17/17,SD,W,5-4,Jered,Weaver,(R),Jaime,Garcia,(L),W,-150,O,8.5,-103
04/16/17,SD,W,9-2,Trevor,Cahill,(R),Bartolo,Colon,(R),W,-121,O,8,-113
04/15/17,SD,W,4-2,Clayton,Richard,(L),R.A.,Dickey,(R),W,101,U,8,104
04/14/17,SD,W,5-2,Jhoulys,Chacin,(R),Julio,Teheran,(R),W,-139,U,7.5,111
04/12/17,@MIA,W,5-4,Jaime,Garcia,(L),Tom,Koehler,(R),W,100,O,8,-101
04/11/17,@MIA,L,4-8,Bartolo,Colon,(R),Dan,Straily,(R),L,121,O,8.5,108
04/09/17,@PIT,L,5-6,Julio,Teheran,(R),Gerrit,Cole,(R),L,120,O,8,120
04/08/17,@PIT,L,4-6,R.A.,Dickey,(R),Chad,Kuhl,(R),L,137,O,8.5,-102
04/07/17,@PIT,L,4-5,Mike,Foltynewicz,(R),Ivan,Nova,(R),L,124,O,8,-106
04/06/17,@NYM,L,2-6,Jaime,Garcia,(L),Matt,Harvey,(R),L,136,O,7,-123
04/05/17,@NYM,W,3-1,Bartolo,Colon,(R),Jacob,deGrom,(R),W,183,U,7,110
04/03/17,@NYM,L,0-6,Julio,Teheran,(R),Noah,Syndergaard,(R),L,161,U,7,106
