06/02/17,WAS,L,3-13,Stephen,Strasburg,(R),Andrew,Triggs,(R),L,126,O,7.5,-108
06/01/17,@CLE,L,0-8,Jharel,Cotton,(R),Corey,Kluber,(R),L,196,U,8.5,-110
05/31/17,@CLE,W,3-1,Sean,Manaea,(L),Mike,Clevinger,(R),W,143,U,9,-105
05/30/17,@CLE,L,4-9,Sonny,Gray,(R),Trevor,Bauer,(R),L,152,O,8.5,-127
05/29/17,@CLE,L,3-5,Daniel,Mengden,(R),Carlos,Carrasco,(R),L,232,U,9,-102
05/28/17,@NYY,L,5-9,Andrew,Triggs,(R),Michael,Pineda,(R),L,151,O,8.5,101
05/27/17,@NYY,L,2-3,Jharel,Cotton,(R),CC,Sabathia,(L),L,135,U,9.5,105
05/26/17,@NYY,W,4-1,Sean,Manaea,(L),Masahiro,Tanaka,(R),W,145,U,9.5,-104
05/24/17,MIA,W,4-1,Edinson,Volquez,(R),Sonny,Gray,(R),W,-140,U,9,-115
05/23/17,MIA,L,9-11,Jose,Urena,(R),Jesse,Hahn,(R),L,-122,O,9,102
05/21/17,BOS,L,3-12,Eduardo,Rodriguez,(L),Andrew,Triggs,(R),L,109,O,8.5,-113
05/20/17,BOS,W,8-3,Drew,Pomeranz,(L),Sean,Manaea,(L),W,109,O,9,-111
05/19/17,BOS,W,3-2,Chris,Sale,(L),Kendall,Graveman,(R),W,171,U,7,111
05/18/17,BOS,W,8-3,Hector,Velazquez,(R),Sonny,Gray,(R),W,-101,O,8,-104
05/17/17,@SEA,L,0-4,Jesse,Hahn,(R),Christian,Bergman,(R),L,-103,U,8.5,-103
05/16/17,@SEA,W,9-6,Andrew,Triggs,(R),Chase,De,Jong,(R),W,-104,O,8.5,-106
05/15/17,@SEA,L,5-6,Sean,Manaea,(L),Yovani,Gallardo,(R),L,110,O,8,-123
05/14/17,@TEX,L,4-6,Kendall,Graveman,(R),A.J.,Griffin,(R),L,115,O,9.5,-110
05/13/17,@TEX,L,5-6,Sonny,Gray,(R),Nick,Martinez,(R),L,-113,O,9.5,-108
05/12/17,@TEX,L,2-5,Jesse,Hahn,(R),Andrew,Cashner,(R),L,102,U,9.5,-110
05/10/17,LAA,W,3-1,Jesse,Chavez,(R),Andrew,Triggs,(R),W,-148,U,8,-123
05/09/17,LAA,L,3-7,Alex,Meyer,(R),Jharel,Cotton,(R),L,-138,O,8,-106
05/08/17,LAA,W,3-2,Ricky,Nolasco,(R),Kendall,Graveman,(R),W,-125,U,8,-113
05/07/17,DET,W,8-6,Daniel,Norris,(L),Sonny,Gray,(R),W,-129,O,8.5,108
05/06/17,DET,W,6-5,Jordan,Zimmermann,(R),Jesse,Hahn,(R),W,-122,O,8.5,-106
05/05/17,DET,L,2-7,Michael,Fulmer,(R),Andrew,Triggs,(R),L,-123,O,7.5,107
05/04/17,@MIN,W,8-5,Jharel,Cotton,(R),Kyle,Gibson,(R),W,101,O,9,-120
05/03/17,@MIN,L,4-7,Kendall,Graveman,(R),Hector,Santiago,(L),L,115,O,8.5,-110
05/02/17,@MIN,L,1-9,Sonny,Gray,(R),Ervin,Santana,(R),L,117,O,8,-123
04/30/17,@HOU,L,2-7,Jesse,Hahn,(R),Dallas,Keuchel,(L),L,178,O,7.5,-100
04/29/17,@HOU,W,2-1,Andrew,Triggs,(R),Joe,Musgrove,(R),W,156,U,8.5,-105
04/28/17,@HOU,L,4-9,Jharel,Cotton,(R),Charlie,Morton,(R),L,151,O,8.5,-110
04/27/17,@LAA,L,1-2,Kendall,Graveman,(R),Ricky,Nolasco,(R),L,106,U,8.5,-113
04/26/17,@LAA,L,5-8,Sean,Manaea,(L),Matt,Shoemaker,(R),L,126,O,8,116
04/25/17,@LAA,L,1-2,Jesse,Hahn,(R),JC,Ramirez,(R),L,118,U,8.5,-113
04/23/17,SEA,L,1-11,Yovani,Gallardo,(R),Andrew,Triggs,(R),L,-122,O,8.5,104
